X,Y,COMPANY_NAME,BUSINESS_FULL_ADDRESS,CITY,PROVINCE,POSTAL_CODE,PHONE,WEBURL,PRODUCT_DESC
-79.75709752,43.70273137,UNCLE BOBS COUNTRY BUFFET,1-227 VODDEN ST E,BRAMPTON,ON,L6V 1N2,905-456-9600,www.unclebobsbuffet.com,BUFFET
-79.69726215,43.74810639,BLISS DAY SPA,26-20 MARITIME ONTARIO BLVD,BRAMPTON,ON,L6S 0C2,905-799-0040,,BEAUTY SALON
-79.74837772,43.78196392,SUBWAY,1-10960 AIRPORT RD,BRAMPTON,ON,L6R 0E1,905-789-6898,http://www.subway.com/en-ca/,RETAURANT
-79.75486841,43.69012478,TURA,206-125 QUEEN ST E,BRAMPTON,ON,L6X 2A9,18002428872,WWW.TURA.COM,
-79.83526786,43.70498856,ROYAL TASTE SWEETS AND RESTAURANT,10990 CHINGUACOUSY RD,BRAMPTON,ON,L7A 0P1,905-846-1011,www.royaltastesweetsandrestaurant.ca,INDIAN BUFFET RESTAURANT
-79.70891408,43.69358971,METRO SUPPLY CHAIN GROUP,9 WEST DR,BRAMPTON,ON,L6T 4T2,905-450-2466,www.metroscg.com,THIRD PARTY LOGISTICS SERVICES
-79.68778642,43.74093167,GOA LOGISTICS INC,91 DELTA PARK BLVD,BRAMPTON,ON,L6T 5E7,905-790-2615,www.goafreight.ca/,LOGISTICS AND WAREHOUSING
-79.72244642,43.67511249,TAX-ON PROFESSIONALS,201-7990 KENNEDY DR S,BRAMPTON,ON,L6W 0B3,416-275-7240,www.taxonpro.com,Tax return preparation services
-79.69884022,43.74753518,EYE OPTICAL,37-60 MARITIME ONTARIO BLVD,BRAMPTON,ON,L6S 0C2,905-965-0700,www.eyeopticalstore.com,OPTICAL GOOD STORE
-79.71531763,43.68625473,FORMULA KARTWAYS,79 BRAMSTEELE RD,BRAMPTON,ON,L6W 3K6,905.459.1073  X-105,www.formulakartways.com,INDOOR GO-KART TRACK AND FACILITY
-79.78069577,43.66545666,SUNRISE CARIBBEAN RESTAURANT,5-8970 CHINGUACOUSY RD,BRAMPTON,ON,L6Y 0J2,905-459-7861,WWW.SUNRISECARIBBEAN.COM,RESTAURANT
-79.77032145,43.63305035,POPEYES CHICKEN,8005 FINANCIAL DR,BRAMPTON,ON,L6Y 6A1,905-863-3500,WWW.POPEYES.COM,RESTAURANT
-79.81388396,43.65621063,PET VALU,6-9445 MISSISSAUGA RD,BRAMPTON,ON,L6X 0Z8,905-866-6802,www.petvalu.com,PET CARE GOODS
-79.71593083,43.75936099,UNIVERSAL HAIR AND AESTHETICS ACADEMY INC,303-10 COTTRELLE BLVD,BRAMPTON,ON,L6S 0E1,905-791-9800,www.universalacademy.ca,BEAUTY SCHOOL - PRIVATE COLLEGE
-79.80098497,43.70253364,SIGMA METALS,D-52 VAN KIRK DR,BRAMPTON,ON,L7A 1B1,905-846-2700,www.sigmametals.ca,FULL CUSTOM METALWORK
-79.75977584,43.65842893,PLASP - ST. BRIGID CATHOLIC SCHOOL,81 TORRANCE  WOOD,BRAMPTON,ON,L6Y 2X4,905-454-0316,www.plasp.com,PLASP CHILD CARE SERVICES
-79.75783563,43.65765386,IMBOTEC GROUP,12 CANNON CRES,BRAMPTON,ON,L6Y 4L8,905-450-1746,www.imbotec.com,INDUSTRIAL MACHINERY AND SUPPLIES DISTRIBUTION
-79.74151397,43.67382152,IVAN'S ELECTRIC,28 MALVERN CRT,BRAMPTON,ON,L6W 1H1,905-459-2688,,ELECTRICIAN
-79.74995442,43.65880282,DR. STEPHEN SNOW,305 CHAROLAIS BLVD,BRAMPTON,ON,L6Y 2R2,905-451-5971,,DENTIST
-79.78134537,43.71978177,MACS CONVENIENCE,10187 KENNEDY RD,BRAMPTON,ON,L6Z 0C5,905-840-5062,www.macs.ca,CONVENIENCE STORE
-79.72836337,43.6634044,JASSAL LAW P.C.,235-2 COUNTY COURT BLVD,BRAMPTON,ON,L6W 3W8,905-487-0093,www.jassallaw.com,LEGAL SERVICE
-79.69997867,43.70756026,SUZY Q'S BEAUTY SALON INC,48 AVONDALE BLVD,BRAMPTON,ON,L6T 1H3,289-752-7894,,HAIR NAILS AND WAXING
-79.69083995,43.69350188,CHENNAI CATERS,44-173 ADVANCE BLVD,BRAMPTON,ON,L6T 4H9,905-783-6777,www.chennaicaters.com,MANUFACTURING INDIAN FOODS
-79.69631468,43.69604079,JR ENTERPRISES,27 STRATHEARN AVE,BRAMPTON,ON,L6T 4V5,416-827-0193,www.jrenterprisesltd.com,METAL FABRICATION
-79.75488182,43.69013641,GAIA NATUROPATH,205-125 QUEEN ST E,BRAMPTON,ON,L6W 2A9,9057916829,,
-79.67727062,43.73093748,ATS AND ASSOCIATES DBA CARAMIA FURNITURE,3-5 INTERMODAL DR,BRAMPTON,ON,L6T 5V9,905-361-1970,www.caramiafurniture.com,FURNITURE WHOLESALER
-79.72253383,43.66049755,P&E MINING CONSULTANTS INC.,401-201 COUNTY COURT BLVD,BRAMPTON,ON,L6W4L2,905-595-0575,WWW.PECONSULTING.CA,GEOLOGICAL AND MINE ENGINEERING CONSULTING
-79.72008158,43.74495662,AUTHENTIC TRINI FOODS,8-1650 WILLIAMS PKY,BRAMPTON,ON,L6S 5R7,905.791.2747,http://authentictrini.weebly.com/,WEST INDIAN CUISINE
-79.72010992,43.7449232,JAS FOODS EAST-WEST INDIAN GROCERIES,9-1650 WILLIAMS PKY,BRAMPTON,ON,L6S 5R7,905.302.8716,,WEST-EAST INDIAN GROCERS
-79.83214972,43.72621519,BRIGHT FUTURE HOME FOR ADVANCED LEARNING,107-537 VAN KIRK DR,BRAMPTON,ON,L7A 1A4,647-309-4263,www.brightfuturetutoring.com,TUTORING SERVICES
-79.65764835,43.76747974,BEST BRAINS LEARNING CENTER,4-8770 THE GORE RD,BRAMPTON,ON,L6P 0B1,905-205-0606,www.bestbrains.com,LEARNING CENTER
-79.72488504,43.65928539,ANYTIME FITNESS,7700 HURONTARIO ST,BRAMPTON,ON,L6Y 4M3,905-497-2288,https://www.anytimefitness.com/,FITNESS FACILITY
-79.76029339,43.7402306,PISTU STUDIO,630 PETER ROBERTSON BLVD,BRAMPTON,ON,L6R 1C3,647-801-3595,http://pistustudio.com/,WEDDING PHOTOGRAPHY
-79.65236246,43.73043954,LEGACY SUPPLY CHAIN SERVICES,210-1 KENVIEW BLVD,BRAMPTON,ON,L6T 5E6,416-798-4940,www.legacyscs.com,SUPPLY CHAIN SERVICES
-79.7242182,43.71527925,ARITZIA,532-25 PEEL CENTRE DR,BRAMPTON,ON,L6T 3R5,905-792-1474,www.aritzia.com,WOMEN'S CLOTHING STORE
-79.7450569,43.69773477,HANSEN TRUCK AND CAR SALES,5 HANSEN RD S,BRAMPTON,ON,L6W 3H6,905-463-0928,www.hansentc.ca,CAR SALES
-79.79464202,43.73082068,NAXAN GROUP INC.,35 OLEANDER CRES,BRAMPTON,ON,L6Z 2C1,416-907-9378,www.naxan.com,CONSULTANT FOR SMALL BUSINESSES
-79.79215789,43.72940465,C.T. FIRST AID AND CPR TRAINING,32 CASSANDER CRES,BRAMPTON,ON,L6Z 1Z2,416-726-6052,,FIRST AID AND CPR TRAINING
-79.74492131,43.69639194,S.P. FREIGHT SYSTEMS,7-80 EASTERN AVE,BRAMPTON,ON,L6W 1X8,905-456-2167 ,www.spfreightsystems.com,TRANSPORTATION AND LOGISITCS
-79.693907,43.7087405,INSULTECH INSULATION PRODUCTS INC.,106 EAST DR,BRAMPTON,ON,L6T 1C1,905-796-2083,,FIBREGLASS AND FOAM INSULATION SPRAYS
-79.67941236,43.73392723,CN INTERMODAL,55 DEVON RD,BRAMPTON,ON,L6T 5B6,888-668-4626,https://www.cn.ca/,ADMINISTRATION BUILDING
-79.74454514,43.69850799,KHUSHI AUTO SALES INC.,6 HANSEN RD S,BRAMPTON,ON,L6W 3H4,905-460-9624,www.khushiauto.ca,USED CAR DEALERSHIP
-79.76829279,43.69299254,NAM BOAT RESTAURANT,10-320 MAIN ST N,BRAMPTON,ON,L6V 4A3,905-453-8999,,CHINESE FOOD
-79.76822805,43.69294467,VODDEN MEDICAL ARTS PHARMACY,12-320 MAIN ST N,BRAMPTON,ON,L6V 4A3,905-455-3381,www.voddenpharmacy.com,PHARMACY
-79.71902202,43.68424545,TRINITY AUTO,15 HALE RD,BRAMPTON,ON,L6W 3J9,905-790-1440,www.trinityautorepairs.com,AUTO REPAIR
-79.71658752,43.69082588,SUTONG CHINA TIRE RESOURCES INC ,110 GLIDDEN RD,BRAMPTON,ON,L6T 2J3,905 874-8473,www.sutongctr.com,IMPORT TIRE INDUSTRY
-79.73396952,43.66786106,HUMBER COLLEGE ONTARIO EMPLOYMENT SERVICES,212-1 BARTLEY BULL PKY,BRAMPTON,ON,L6W 3T7,905-455-4073,ces.humber.ca,EMPLOYMENT SERVICES
-79.81887289,43.69808577,SURBHI ORIGINALS LTD.,6 HEARTLEAF CRES,BRAMPTON,ON,L7A 2C1,905-499-4662,www.surbhioriginal.com,"SCARVES, STOLES, SHAWLS, WRAPS AND DESIGNER FABRICS"
-79.6666278,43.79619078,KING ACADEMY CHILD CARE CENTRE,11-225 CASTLE OAKS CROSS,BRAMPTON,ON,L6P 3X3,416-671-3354,www.kingacademychildcarecentre.com,CHILD CARE CENTRE
-79.73598575,43.6912703,SHERWIN-WILLIAMS,1-250 CLARENCE ST,BRAMPTON,ON,L6W 1T4,905-459-2222,www.sherwin-williams.ca,COMMERICAL PAINT STORE AND WAREHOUSING
-79.72115881,43.67916861,ORANGE THEORY FITNESS,J08-35 RESOLUTION DR,BRAMPTON,ON,L6W 0A6,905-799-1600,www.orangetheoryfitness.com,FITNESS MEMBERSHIPS
-79.72834999,43.71362573,ROGERS,C1-16 LISA ST,BRAMPTON,ON,L6T 5R2,905-453-3799,,TELECOMMUNICATIONS SERVICE PROVIDER
-79.65683348,43.76648297,MANOR BAY ESTATES INC.,8702 THE GORE RD,BRAMPTON,ON,L6P 0B1,905-794-5670,,REAL ESTATE
-79.66069314,43.77230167,HERZ AND HIZ BOUTIQUE,29-4525 EBENEZER RD,BRAMPTON,ON,L6P 2P7,905-794-9333,www.herznhiz.com,CLOTHING STORE
-79.70497118,43.68800777,DAWN FOOD PRODUCTS,275 STEELWELL RD,BRAMPTON,ON,L6T 0C8,289-505-4640,www.dawnfoods.com,WHOLESALE DISTRIBUTOR OF BAKERY SUPPLIES
-79.75493831,43.69015173,GAIA NATUROPATHIC CLINIC,125 QUEEN ST E,BRAMPTON,ON,L6W 2A9,905-791-6829,www.themindbodydoctor.ca,NATUROPATHIC DOCTOR
-79.75863499,43.68665698,GLAMOUR COUTURE,47 QUEEN ST E,BRAMPTON,ON,L6W 2A7,905-216-0471,,WOMEN'S CLOTHING
-79.76763334,43.69226892,CENTRAL BRAMPTON FAMILY HEALTH TEAM,300 MAIN ST N,BRAMPTON,ON,L6V 4H6,905-456-7111,http://www.cbfht.ca/,"DOCTOR'S OFFICE, FAMILY PHYSICIANS"
-79.76741742,43.7108772,DEL MONTE GARDENING LTD.,127 WEYBRIDGE TRAIL,BRAMPTON,ON,L6V 3W1,905-455-9311,,LAWN CARE
-79.76663469,43.71399657,BEST BEAUTY SALON INC.,428 RUTHERFORD RD N,BRAMPTON,ON,L6V 4R5,647-292-1362,www.bestbeautysalon.ca,LADIES' & MENS' HAIRSTYLISTS & ESTHETICIANS
-79.74710106,43.71048868,ELITE STRUCTURED CABLING INC,36 CHIPWOOD CRES,BRAMPTON,ON,L6V 2E5,905-796-1663,www.elitestructuredcableing.com,CABLING SERVICE FOR COMMERICAL USE
-79.74803091,43.67804957,FITNESS PLUS,10-160 MAIN ST S,BRAMPTON,ON,L6W 2E1,905-457-5211,www.fitnesspluscanada.com,WOMAN'S WELLNESS & TANNING CENTRE & Physio Therapy & Rehabilitations
-79.76213968,43.68417211,STERLING DENTISTRY,98 QUEEN ST W,BRAMPTON,ON,L6X 1A4,905-457-4445,www.sterlingdentistry.ca,DENTIST
-79.8232057,43.73398045,SOBEYS,11965 HURONTARIO ST,BRAMPTON,ON,L6Z 4P7,905-846-5658,www.sobeys.com,GROCERY STORE
-79.82315629,43.73348716,WINE RACK,11965 HURONTARIO ST,BRAMPTON,ON,L6Z 4P7,905-495-0300,www.winerack.com,WINE STORE
-79.82406601,43.73538283,10TH PLANET COMPUTER STORE,7-3068 MAYFIELD RD,BRAMPTON,ON,L6Z 0E3,905-000-0000,,COMPUTER STORE
-79.72788096,43.74929892,BONI MONTESSORI SCHOOL,201A-9886 TOBRAM RD,BRAMPTON,ON,L6S 3L9,905-790-2664,www.bonimontessori.ca,MONTESSORI SCHOOL AND CHILD CARE SERVICES
-79.83528571,43.68997633,MEAT BROS,8-10635 CREDITVIEW RD,BRAMPTON,ON,L7A 0T4,905-495-0021,,MEAT SHOP 
-79.66706998,43.7268243,A1 HERBAL,11-351 PARKHURST SQ,BRAMPTON,ON,L6T 0C2,905-874-3333,www.a1herbal.ca,ALTERNATIVE NATURAL MEDICINE
-79.77897902,43.77140133,GNC,5-11795 BRAMALEA RD,BRAMPTON,ON,L6R 0C2,905-791-3613,,HEALTH SUPPLEMENT STORE
-79.77954718,43.77118108,RBC ROYAL BANK,11805 BRAMALEA RD,BRAMPTON,ON,L6R 3S9,905-494-2061,www.rbc.ca,BANK
-79.67505447,43.77933195,HD DRAPERY HOUSE,9418 THE GORE RD,BRAMPTON,ON,L6P 0A8,905-790-9134,,DRAPERIES
-79.7475744,43.69522379,PHO KENNEDY,14 KENNEDY RD S,BRAMPTON,ON,L6W 3E1,905-455-7353,www.phokennedy.com,VIETNAMESE FUSION RESTAURANT
-79.68238517,43.71126829,"MAHARISHI HERBAL PRODUCTS, SHIRDI SAI BABA BLESSINGS",3-31 MELANIE DR,BRAMPTON,ON,L6T 5H8,473.999.7771,,RELIGIOUS BLESSINGS
-79.67931553,43.70992104,NIN CORPORATION INC.,5-20 MELANIE DR,BRAMPTON,ON,L6T 4K9,905-790-1759,,AUTOMOTIVE REPAIR
-79.67933329,43.71063163,EVOLVE AUTOWERKS,2-22 MELANIE DR,BRAMPTON,ON,L6T 4K9,905.790.1349,,"PARTS, MINOR AUTOREPAIR EX. OIL CHANGES"
-79.76215442,43.68416283,CHERUBS COVE MONTESORRI CHILDCARE CENTRE,A-98 QUEEN ST W,BRAMPTON,ON,L6X 1A4,416-884-0872,www.cherubscove.ca,"DAY-CARE, CHILD CARE"
-79.79619489,43.72982894,KCR INVESTMENTS INC.,100-1C CONESTOGA DR,BRAMPTON,ON,L6Z 4N5,905-840-4440,www.kcrmortgages.com,MORTGAGE SERVICES
-79.76978864,43.69530409,PLAY IT AGAIN SPORTS,104-370 MAIN ST N,BRAMPTON,ON,L6V 4A4,905-454-7529,,USED SPORTING GOODS
-79.74326632,43.69930058,PEEKABOO CHILD CARE CENTRE,255 QUEEN ST E,BRAMPTON,ON,L6W 2B8,905-799-0782,,CHILD CARE SERVICES
-79.79010669,43.73067596,MACS CONVENIENCE,5-230 SANDALWOOD PKY E,BRAMPTON,ON,L6Z 1R3,905-846-3634,www.macs.ca,CONVENIENCE STORE
-79.79010669,43.73067596,CLEANERWORKS DRY CLEANER,6-230 SANDALWOOD PKY E,BRAMPTON,ON,L6Z 1R3,905-846-3633,,DRY CLEANERS
-79.79619489,43.72982894,HEART LAKE MASSAGE THERAPY CLINIC,301-1B CONESTOGA DR,BRAMPTON,ON,L6Z 4N5,905-840-2085,www.heartlakemassagetherapy.com,MASSAGE THERAPY CLINIC
-79.74725646,43.69619933,BRAMPTON ITALIAN SPORTS CAFE LTD.,13-239 QUEEN ST E,BRAMPTON,ON,L6W 2B6,905-459-0635,,CAFE AND BAR
-79.72514285,43.70305356,RAPPORT YOUTH AND FAMILY SERVICES,101-60 WEST DR,BRAMPTON,ON,L6T 3T6,905-790-7707,www.rappourtyouth.com,SUPPOURT SOCIAL DROP- IN CENTRE
-79.81511388,43.72534579,TIM HORTONS,240 WANLESS DR,BRAMPTON,ON,L7A 1E9,905-000-0000,WWW.TIMHORTONS.COM,COFFEE AND RESTAURANT
-79.7013481,43.75792834,KANDA OPTICAL,37-2053 WILLIAMS PKY,BRAMPTON,ON,L6S 4L5,905-458-1544,kandaoptical.com,OPTOMETRY 
-79.74039356,43.70103751,STERLING LAW,8-12 RUTHERFORD RD S,BRAMPTON,ON,L6W 3J1,905-793-0557,www.sterlinglaw.ca,"FAMILY LAW, EMPLOYMENT LAW, MEDIATION"
-79.814623,43.724233,BOAR N WING,1-10886 HURONTARIO ST,BRAMPTON,ON,L7A 3R9,905-495-0001,www.boarnwing.com,RESTAURANT
-79.81417865,43.65603971,LIQUOR CONTROL BOARD OF ONTARIO (LCBO),1-9445 MISSISSAUGA RD,BRAMPTON,ON,L6X 0B3,905-456-8145,www.lcbo.com,LIQUOR STORE
-79.84467672,43.67922167,SUNNY RIDGE DENTAL CARE,4-105 DUFAY RD,BRAMPTON,ON,L6Y 5X6,905 840 1818,www.sunnyridgedental.com,DENTAL OFFICE
-79.70638657,43.71189553,NETKINETIC,29 APPLEBY DR,BRAMPTON,ON,L6T 2S7,8887829994,WWW.NETKINETIC.COM,CUSTOM WEB SOFTWARE DEVELOPMENT
-79.70839435,43.75510328,PATRONATO ACLI,119-2 AUTOMATIC RD,BRAMPTON,ON,L6S 5N4,905.790.8886,www.patronatoacli.ca,ITALIAN PENSION OFFICE
-79.72266714,43.76246975,THE SPOT BAR AND LOUNGE,9980 AIRPORT RD,BRAMPTON,ON,L6S 0C5,905-799-3010,www.thespot905.wixsite.com/home,BAR AND RESTAURANT
-79.74111181,43.69618549,ROBERTS COMPANY CANADA LTD.,34 HANSEN RD S,BRAMPTON,ON,L6W 3H4,905-791-4444,www.qep.com,FLOOR COVERING INSTALLATION PRODUCTS
-79.72288961,43.71486566,AMAYA RESTAURANT,25 PEEL CENTRE DR,BRAMPTON,ON,L6T 4G3,289-752-7960,http://www.amayarestaurant.com/,RESTAURANT - FOOD COUNTER SERVICE
-79.75653881,43.64439838,OSMOWS,5-120 CLEMENTINE DR,BRAMPTON,ON,L6Y 0L8,905-452-0555,www.mrosmow.com,MEDITERRANEAN RESTAURANT
-79.76161258,43.68690193,AKOMA AFRO DANCE,1 NELSON ST W,BRAMPTON,ON,L6V4T5,6474669940,www.akomaafrodance.ca ,AFRICAN CARIBBEAN DANCE STUDIO
-79.82288162,43.67624132,HILIGHT ESSENCE,2-11 SIDFORD RD,BRAMPTON,ON,L7A 0P8,905-230-4938,www.hilightessence.com,HAIR STUDIO AND ESTHETICS
-79.82193193,43.67576338,WALL STREET FINANCIAL,2-62 COMMUTER  DR,BRAMPTON,ON,L7A 2V3,289-489-3005,www.wallstreetcanada.com,FINANCIAL SOLUTIONS
-79.76921951,43.70871738,ETERNALLY BEAUTIFUL,66 CAMBERLEY CRES,BRAMPTON,ON,L6V 3L4,905-451-7543,,ELECTROLYSIS AND SKIN CARE
-79.74628489,43.6995975,SOBERMAN INC,211-284 QUEEN ST E,BRAMPTON,ON,L6V 1A3,905-454-4075,www.soberman.com,TRUSTEE IN BANKRUPTCY
-79.73924508,43.75065542,ZERONA CANADA,415-2250 BOVAIRD DR E,BRAMPTON,ON,L6R 0W3,289-275-2438,,MEDICAL OFFICE
-79.70478609,43.74014232,NATIONAL LOGISTICS SERVICES INC.,200 CHRYSLER DR,BRAMPTON,ON,L6S 5X9,416 246-9536,www.nls.ca,DISTRIBUTION FULFILLMENT SERVICES
-79.7030443,43.7573761,ENVAEROSPACE,7-2023 WILLIAMS PKY,BRAMPTON,ON,L6S 5N1,855-791-1368,www.envaerospace.com,NANO TECHNOLOGY - FUEL EFFICIENCY FOR GAS TURBINE ENGINES AND OTHER EQUIPMENT
-79.72282994,43.71687219,BATTERIES & GADGETS,509-25 PEEL CENTRE DR,BRAMPTON,ON,L6T 3R5,905-216-3877,,"DIGITAL CAMERA, CELL PHONE ACCESSORIES"
-79.72597127,43.69351091,KEANE'S CARTAGE SYSTEM,5-62 SELBY RD,BRAMPTON,ON,L6W 3K4,905-789-8805,www.keanescartage.com,TRANSPORTATION AND LOGISTICS
-79.71652487,43.7605628,ANMOL BOUTIQUE INC,10-60 COTTRELLE BLVD,BRAMPTON,ON,L6S 0E1,905-230-7879,,WOMEN'S CLOTHNG
-79.77906384,43.77310232,MCDONALDS,5085 MAYFIELD RD,BRAMPTON,ON,L3R 3S9,905-789-6748,http://www.mcdonalds.ca/ca/en.html,FAST FOOD RESTAURANT
-79.68012698,43.73287603,METRIC STORAGE SYSTEMS,50 DEVON RD,BRAMPTON,ON,L6T 5B5,905-494-0012,www.metricss.com,STORAGE AND PACKAGING
-79.81317643,43.65998897,POLKADOTS PLAYLAND,O-305 ROYAL WEST DR,BRAMPTON,ON,L6X 5K8,905-455-3687,www.polkadotsplayland.com,DAYCARE
-79.69919884,43.7484646,WADEHRA PROFESSIONAL CORP,52-80 MARITIME ONTARIO BLVD,BRAMPTON,ON,L6S 0E7,905-790-0657,www.wadehrapc.ca,ACCOUNTING SERVICES
-79.83207412,43.72634066,SIMRAN BOUTIQUE,102-537 VAN KIRK DR,BRAMPTON,ON,L7A 0P4,905-799-2013,www.simranboutiqueandsarees.com,CLOTHING STORE
-79.65564098,43.7454225,TRIPLE M METAL LP,900 INTERMODAL DR,BRAMPTON,ON,L6T 0B5,905-494-3999,www.triplemmetal.com,METAL RECYCLING
-79.82483432,43.68378938,FINEDGE,31 FAIRHILL AVE,BRAMPTON,ON,L7A 2E7,647 856 7310 ,http://www.finedgeinc.com ,Machinery Manufacturing 
-79.70622467,43.68212899,EXPEDITORS,2-80 WESTCREEK BLVD,BRAMPTON,ON,L6T 0B8,905-290-4336,www.expeditors.com,TRUCKING AND SHIPPING
-79.72082148,43.67892847,GNC,3-35 RESOLUTION DR,BRAMPTON,ON,L6W 0A3,905-453-1600,www.gnc.ca,SUPPLEMENT STORE
-79.77905411,43.77130021,PIZZA PIZZA,4-11795 BRAMALEA RD,BRAMPTON,ON,L6R 3S9,416-967-1111,http://www.pizzapizza.ca/,PIZZA
-79.69119145,43.74595597,SHAWARMA XPRESS,11-215 DELTA PARK BLVD,BRAMPTON,ON,L6T 0H9,905-792-3676,www.shawarmaxpress.ca,SHAWARMA RESTAURANT
-79.81071873,43.71017882,T AND M RESTAURANT AND BAR,8-205 VAN KIRK DR,BRAMPTON,ON,L7A 3V4,905-840-8300,,RESTAURANT AND BAR
-79.72611524,43.71471063,POPEYES CHICKEN,101-50 PEEL CENTRE DR,BRAMPTON,ON,L6T 0E2,905-793-8406,http://popeyeschicken.ca/,FAST FOOD
-79.75883492,43.75570477,SUBWAY,10635 BRAMALEA RD,BRAMPTON,ON,L6R 3B5,905-793-7827,www.subway.ca,RESTAURANT
-79.72236816,43.71571432,WINE SHOPPE,25 PEEL CENTRE DR,BRAMPTON,ON,L6T 3R5,905-793-4246,,WINE RETAILER
-79.8154495,43.72574132,EYES & FEET ON WANLESS,7-230 WANLESS DR,BRAMPTON,ON,L7A 0X1,905-495-3334,eyesandfeeton10.ca,OPTOMETRY
-79.73001163,43.6907315,TOP TECH AUTO,3-220 RUTHERFORD RD S,BRAMPTON,ON,L6W 3J6,905.452.9041,,AUTOMOTIVE REPAIR SHOP
-79.73077204,43.68972353,ABLE TRUCK CENTRE,165 RUTHERFORD RD S,BRAMPTON,ON,L6W 3J6,905.450.0055,,TRUCK REPAIR
-79.73380779,43.69425722,BRAMPTON MUSIC THEATRE,115 ORENDA RD,BRAMPTON,ON,L6W 1V7,905-874-6079,www.bramptonmusictheatre.com,MUSICAL THEATRE GROUP
-79.76433704,43.72988776,FIONN MACCOOLS BRAMPTON BOVAIRD,120 GREAT LAKES DR,BRAMPTON,ON,L6R 2K7,905-799-3464,www.fionnmaccools.com,RESTAURANT AND PUB
-79.76413209,43.73201444,CLORE BEAUTY SUPPLY,109-30 GREAT LAKES DR,BRAMPTON,ON,L6R 2K7,905-455-9994,http://www.clorebeauty.com/,BEAUTY SUPPLY
-79.74049035,43.70445264,KITCHEN AND COUCH,382 QUEEN ST E,BRAMPTON,ON,L6V 1C3,905-451-8999,https://www.kitchenandcouch.com/,"APPLIANCES, ELECTRONICS, FURNITURE AND MATTRESSES"
-79.81352544,43.66006927,POPULAR PIZZA INC.,305 ROYAL WEST DR,BRAMPTON,ON,L6X OB3,905-874-4242,,RESTAURANT
-79.80198141,43.69146553,GREAT CLIPS,2-175 FLETCHERS CREEK BLVD,BRAMPTON,ON,L6X 0Y7,905-455-8558,www.greatclips.com,HAIR SALON
-79.75751322,43.65179722,DIGITAL-MINDED INC.,47 WOOLISTON CRES,BRAMPTON,ON,L6Y 4J5,416-840-8519,www.dminded.ca,WEB DESIGN
-79.66799124,43.74591482,DAVID C. LITTLE CONTRACTING INC.,12-221 DEERHURST DR,BRAMPTON,ON,L6T 5L7,905-454-7973,www.davidclittle.ca,GENERAL CONTRACTING
-79.76745554,43.69188105,HEALTH QUALITY INNOVATION COLLABORATIVE,280 MAIN ST N,BRAMPTON,ON,L6V 1P6,289-323-0660 ,www.hqic.ca,ONLINE HEALTH PORTAL
-79.68165346,43.70961236,NATEX MACHINERY GROUP INC.,13 MELANIE DR,BRAMPTON,ON,L6T 4K8,905-789-0070,www.natextools.com,A LEADING SUPPLIER OF CNC MACHINES AND MACHINE TOOL ACCESSORIES
-79.70233905,43.75969763,EDUCATUS,1-2500 WILLIAMS PKY,BRAMPTON,ON,L6S 5M9,905.789.8865,www.educatus.ca,SUPPLEMENTAL LEARNING
-79.75874208,43.68672366,TEAOLOGY BEAUTY,101-41 QUEEN ST E,BRAMPTON,ON,L6W 2A7,905-874-0000,www.teaologybeautystudio.com,BODY SUGARING
-79.6809137,43.81597245,TERRAPAVE CONSTRUCTION CORP,1-12 CADETTA RD,BRAMPTON,ON,L6P 0X4,905-761-2865,WWW.TERRAPAVE.CA,"ASPHALT, CONCRETE, INTERLOCK BRICKS"
-79.74377451,43.70166904,AUTOPARK BRAMPTON,320 QUEEN ST E,BRAMPTON,ON,L6V 1C2,905-451-2030,www.autoparkbrampton.ca,USED CAR DEALERSHIP
-79.708548,43.75510289,"DOMINION COLLEGE OF BUSINESS, HEALTH AND TECHNOLOGY",121-2 AUTOMATIC RD,BRAMPTON,ON,L6S 6K8,905-791-9108,www.dominioncollege.com,SECOND CAREER PROGRAM - COLLEGE
-79.82289618,43.67632058,NAK DESIGN STRATEGIES,2-13 SIDFORD RD,BRAMPTON,ON,L7A 0P8,905-216-8994,www.nakdesignstrategies.com/,LANDSCAPE ARCHITECTURE AND URBAN DESIGN FIRM
-79.76015144,43.6847705,GATEWAY NEWSTAND,2 WELLINGTON ST W,BRAMPTON,ON,L6Y 4R2,905-790-6200,,"MAGAZINES, BOOKS, NEWSPAPERS"
-79.71980523,43.74520292,GOLDY BEAUTY SALON,2-1650 WILLIAMS PKY,BRAMPTON,ON,L6S 5R7,905-790-9991,,BEAUTY SALONS
-79.74566128,43.69343068,PARTSOURCE,30 KENNEDY RD S,BRAMPTON,ON,L6W 3E2,905-796-5666,www.partsource.ca,AUTOMOTIVE PARTS SUPPLIER
-79.75410507,43.70313705,WARREN INTERNATIONAL LOGISTICS,136 HANSEN RD N,BRAMPTON,ON,L6V 3P7,647-722-4727,www.warren-international-logistics.com,LOGISTICS
-79.7473923,43.69812526,GOODYEAR CERTIFIED AUTO SERVICE CENTRE,264 QUEEN ST E,BRAMPTON,ON,L6V 1B9,905-459-2050,,AUTOMOTIVE REPAIR & TIRE SALES
